tracker,id,x,y,z,timestamp
Tracker,36793036149F,5.49,3.354,1.5,2024-05-17T18:59:51.499719Z
Tracker,36793036149F,5.443,3.381,1.5,2024-05-17T18:59:51.737647Z
Tracker,36793036149F,5.477,3.36,1.5,2024-05-17T18:59:51.991021Z
Tracker,36793036149F,5.484,3.362,1.5,2024-05-17T18:59:52.245106Z
Tracker,36793036149F,5.469,3.337,1.5,2024-05-17T18:59:52.533944Z
Tracker,36793036149F,5.473,3.339,1.5,2024-05-17T18:59:52.783926Z
Tracker,36793036149F,5.474,3.33,1.5,2024-05-17T18:59:53.028219Z
Tracker,36793036149F,5.484,3.334,1.5,2024-05-17T18:59:53.272015Z
Tracker,36793036149F,5.489,3.349,1.5,2024-05-17T18:59:53.533352Z
Tracker,36793036149F,5.494,3.338,1.5,2024-05-17T18:59:53.833209Z
Tracker,36793036149F,5.53,3.321,1.5,2024-05-17T18:59:54.101921Z
Tracker,36793036149F,5.519,3.315,1.5,2024-05-17T18:59:54.358598Z
Tracker,36793036149F,5.501,3.336,1.5,2024-05-17T18:59:54.613081Z
Tracker,36793036149F,5.496,3.346,1.5,2024-05-17T18:59:54.872261Z
Tracker,36793036149F,5.48,3.331,1.5,2024-05-17T18:59:55.157337Z
