tracker,id,x,y,z,timestamp
Tracker_Raw,36793036149F,0.893,0.025,1.5,2024-05-17T19:28:06.027776Z
Tracker_Raw,36793036149F,0.885,0.026,1.5,2024-05-17T19:28:06.273848Z
Tracker_Raw,36793036149F,0.87,0.051,1.5,2024-05-17T19:28:06.517311Z
Tracker_Raw,36793036149F,0.856,0.117,1.5,2024-05-17T19:28:06.759706Z
Tracker_Raw,36793036149F,0.864,0.152,1.5,2024-05-17T19:28:07.049203Z
Tracker_Raw,36793036149F,0.86,0.157,1.5,2024-05-17T19:28:07.292379Z
Tracker_Raw,36793036149F,0.872,0.194,1.5,2024-05-17T19:28:07.535536Z
Tracker_Raw,36793036149F,0.864,0.17,1.5,2024-05-17T19:28:07.775650Z
Tracker_Raw,36793036149F,0.849,0.154,1.5,2024-05-17T19:28:08.021292Z
Tracker_Raw,36793036149F,0.895,0.197,1.5,2024-05-17T19:28:08.308744Z
Tracker_Raw,36793036149F,0.855,0.167,1.5,2024-05-17T19:28:08.550506Z
Tracker_Raw,36793036149F,0.853,0.173,1.5,2024-05-17T19:28:08.791610Z
Tracker_Raw,36793036149F,0.843,0.183,1.5,2024-05-17T19:28:09.031045Z
Tracker_Raw,36793036149F,0.829,0.142,1.5,2024-05-17T19:28:09.335127Z
Tracker_Raw,36793036149F,0.825,0.126,1.5,2024-05-17T19:28:09.621005Z
Tracker_Raw,36793036149F,0.817,0.147,1.5,2024-05-17T19:28:09.870780Z
Tracker_Raw,36793036149F,0.819,0.156,1.5,2024-05-17T19:28:10.114524Z
Tracker_Raw,36793036149F,0.809,0.175,1.5,2024-05-17T19:28:10.358598Z
Tracker_Raw,36793036149F,0.837,0.152,1.5,2024-05-17T19:28:10.622014Z
Tracker_Raw,36793036149F,0.865,0.176,1.5,2024-05-17T19:28:10.908502Z
